ref_id,tradition,source_text,author,citation,language,date_ce,date_label,passage_text,nusantara_relevance,independence_group,scholarly_consensus,n_entities,notes
NUS-015,NUSANTARAN,Kakawin Ramayana — Old Javanese epic,Anonymous (court poet),"Kakawin Ramayana, ed. Kern 1900; Robson 2015",Old Javanese,900,~9th-10th century CE,"Mount Mahameru, the king of mountains, stood wreathed in clouds. Its peak glowed red as if touched by the setting sun. Smoke rose from the summit like offerings to the gods. The forests on its slopes were home to hermits and wild animals. At its base, the rivers flowed rich with dark soil, making the rice fields fertile beyond compare. The people living near the mountain prospered, for its ash made the land yield abundance.",HIGH,nusantaran,CONSENSUS,3,VOLCARCH: explicit connection between volcanic ash and agricultural fertility in Old Javanese literature. Robson 2015 latest edition. Mahameru = both cosmic and real volcano.
NUS-016,NUSANTARAN,Kakawin Ramayana — Nusantaran landscape descriptions,Anonymous (court poet),"Kakawin Ramayana, ed. Robson 2015; Zoetmulder 1974:229-235",Old Javanese,900,~9th-10th century CE,"The army marched through lands of great beauty. They crossed rivers swollen with the rains and climbed hills covered in teak and sandalwood trees. The land was dotted with villages whose rice paddies shimmered in the sunlight. Temples of carved stone stood at crossroads, adorned with flowers and offerings. The mountain peaks rose above the clouds, some wreathed in perpetual smoke, the abode of gods and spirits.",HIGH,nusantaran,CONSENSUS,3,Landscape description in Kakawin tradition. Smoking peaks as divine abodes = volcanoes in Javanese cosmology. Zoetmulder 1974 literary analysis.
NUS-017,NUSANTARAN,Pucangan inscription (Calcutta Stone) — Airlangga,Court of Airlangga,Kern 1917; Poerbatjaraka 1941; de Casparis 1975,Old Javanese and Sanskrit,1041,1041 CE (Saka 963),"When King Dharmawangsa was performing the wedding feast, the enemy attacked from the east. The palace was burned and many nobles perished. The young prince Airlangga fled into the forest. For years he lived among hermits on the mountain slopes. Then he gathered an army and reconquered the kingdom, restoring order and rebuilding the temples that had fallen into ruin. He divided his realm into two: Janggala and Kediri.",HIGH,nusantaran,CONSENSUS,4,Airlangga prasasti. 'Temples fallen into ruin' = taphonomic burial already occurring by 11th c. Division into Janggala/Kediri = key political event.
NUS-018,NUSANTARAN,Nagarakretagama — Majapahit's dependent territories,Mpu Prapanca (1365 CE),"Nagarakretagama, tr. Robson 1995 (cantos 13-15)",Old Javanese,1365,1365 CE (Saka 1287),"The lands subject to Majapahit include: in Sumatra, Melayu, Jambi, Palembang, Siak, Kampar, Rokan, and Lamuri. In Borneo, Tanjungpura, Sambas, Landak, and Kutai. In the east, Butung, Banggai, Makassar, and Salakanagara. In the Moluccas, Seram, Ambon, and Banda. The islands of Timor and Sumba also pay tribute. All these lands acknowledge the supreme king in Majapahit and send yearly tribute of their finest products.",HIGH,nusantaran,PROBABLE,5,Nagarakretagama's dependent territory list. Scholarly debate on whether 'dependency' = actual control or ceremonial claims. Robson 1995 definitive translation.
IND-S09,INDIAN_SANSKRIT,Mudrarakshasa — Southeast Asian elephants,Vishakhadatta (~4th-5th century CE),"Mudrarakshasa, tr. Kale 1900; Hiltebeitel 2006",Sanskrit,400,~4th-5th century CE (debated),"Chanakya spoke of the kings of the frontier regions who might be allies or enemies. Among these he counted the rulers of the islands beyond the sea, whose lands produce elephants, gold, and precious gems. The merchants who sail to those lands bring back camphor and sandalwood that perfume the courts of Indian kings. The seas between India and the island kingdoms are navigated by ships as large as floating cities.",MEDIUM,indian_sanskrit,PROBABLE,4,Mudrarakshasa is a drama about Chanakya. References to island kingdoms beyond the sea = SE Asia. Date much debated (4th-8th c.).
IND-P11,INDIAN_PALI,Divyavadana — Maritime Buddhist missions,Anonymous (Buddhist avadana collection),"Divyavadana, tr. Rotman 2008 (Wisdom Publications)",Sanskrit (Buddhist Hybrid Sanskrit),200,~2nd-4th century CE (compilation),"The merchant Purna wished to sail to the distant land of Suvarnabhumi, the Land of Gold. His brothers warned him that the sea voyage was perilous and that many ships had been lost to storms and sea monsters. But Purna was determined. He loaded his ship with goods from India and sailed eastward for many months. He reached Suvarnabhumi and there he preached the Dharma to the people, converting many to the path of the Buddha.",MEDIUM,indian_pali,PROBABLE,3,"Divyavadana contains multiple maritime stories. Suvarnabhumi identification debated (Lower Burma, Sumatra, or generic SE Asia). Rotman 2008 latest translation."
IND-S10,INDIAN_SANSKRIT,Kathasaritsagara — Suvarnadwipa maritime tales,"Somadeva (~1070 CE, adapting Gunadhya's Brhatkatha)","Kathasaritsagara, tr. Tawney 1880-84 (revised Penzer 1924), vol. I",Sanskrit,1070,"~1070 CE (Somadeva), stories possibly older","The merchant Sanudasa set forth in a great ship to the islands of Suvarnadwipa, the Island of Gold. After many adventures at sea, where his ship was tossed by storms and he encountered strange peoples, he reached an island where the trees bore fruit of gold. The inhabitants traded precious gems, camphor, and fragrant woods. He filled his ship with treasures and returned to India a wealthy man, praising the abundance of the golden islands.",MEDIUM,indian_sanskrit,PROBABLE,3,Kathasaritsagara adapts the lost Brhatkatha of Gunadhya (possibly 1st-3rd c. CE). Maritime tales may preserve older trade knowledge. Tawney/Penzer standard.
IND-S11,INDIAN_SANSKRIT,Vayu Purana — Dvipantara reference,Anonymous (Puranic tradition),"Vayu Purana 48.20-22, tr. Tagare 1987-88 (Motilal Banarsidass)",Sanskrit,300,~3rd-5th century CE (compilation period debated),"Among the islands of the southern ocean lies Dvipantara, the island between the continents. It is rich in gold, silver, and gems. The people there worship the gods according to the Vedic rites brought by brahmins who crossed the sea. Many rivers flow from mountains in the interior, and the land is fertile with rice and fruits. Dvipantara is known to the merchants who seek sandalwood and camphor.",HIGH,indian_sanskrit,PROBABLE,4,Dvipantara = Sanskrit 'island in between' = Nusantara. Vayu Purana date much debated. Tagare translation in AITM series.
IND-S12,INDIAN_SANSKRIT,Vayu Purana — Southern islands geography,Anonymous (Puranic tradition),"Vayu Purana 45.80-85, tr. Tagare 1987-88",Sanskrit,300,~3rd-5th century CE,"In the ocean that lies to the south and east, there are seven hundred islands. Some are large and some are small. The largest are Yavadvipa [Java] and Suvarnadwipa [Sumatra]. On these islands the mountains reach the clouds, and rivers of gold-bearing sand flow to the sea. The people of these islands are skilled in seafaring and trade with the lands of Bharatavarsha [India].",HIGH,indian_sanskrit,PROBABLE,3,Puranic geography naming Java (Yavadvipa) and Sumatra (Suvarnadwipa). '700 islands' = awareness of archipelagic scale.
ROM-005,ROMAN,"Pomponius Mela — Chorographia, eastern islands",Pomponius Mela (43 CE),"De Chorographia III.7, tr. Romer 1998",Latin,43,43 CE,"Beyond India the sea opens wide and contains many islands, some inhabited and some not. The largest is called Chryse [Golden Island] and the next Argyre [Silver Island]. On these islands are found cinnamon, pepper, and other spices that reach Rome by a long sea route through many hands. The people of these far islands are said to be dark-skinned and to use boats made from a single tree trunk.",MEDIUM,roman,PROBABLE,4,Pomponius Mela = earliest extant Latin geography. Chryse/Argyre = classical names for SE Asian gold/silver islands. Romer 1998 translation.
ROM-006,ROMAN,Ammianus Marcellinus — Eastern spice trade,Ammianus Marcellinus (~390 CE),"Res Gestae XXIII.6.67-68, tr. Rolfe 1935-39 (Loeb)",Latin,390,~390 CE,"From the regions beyond India come pepper, spices, and precious aromatics that are carried across many seas to reach the markets of Rome. These goods pass through the hands of the Seres [Chinese], the Indians, and the Arabs before arriving at the ports of Egypt. The cost is great because of the distance and the danger of the voyage, yet the demand in Rome never diminishes, for our tables cannot do without these eastern condiments.",MEDIUM,roman,CONSENSUS,3,Late Roman awareness of long-distance spice supply chain. 'Beyond India' includes Nusantara. Rolfe/Loeb translation standard.
ROM-007,ROMAN,Hou Hanshu — Roman embassy via Nusantara,"Fan Ye (compiled 445 CE, recording 166 CE event)","Hou Hanshu 88, tr. Hill 2009:23-27",Classical Chinese (about Roman event),166,"166 CE (event), compiled 445 CE","In the ninth year of Yanxi [166 CE], the king of Da Qin [Roman Empire], Andun [Marcus Aurelius], sent envoys who arrived at the frontier of Rinan [Vietnam] from beyond the sea. They presented ivory, rhinoceros horn, and tortoiseshell as tribute. The envoys said they had sailed through many islands to reach the Middle Kingdom. The goods they presented are the products of the southern seas, suggesting they traded along the way.",HIGH,roman,PROBABLE,4,"Roman 'embassy' to China via maritime route through Nusantara. Products presented are SE Asian, not Roman = they traded en route. Hill 2009 definitive."
ROM-008,ROMAN,Pliny the Elder — Spice prices and eastern islands,Pliny the Elder (77 CE),"Naturalis Historia XII.14-30, tr. Rackham 1945 (Loeb)",Latin,77,77 CE,"Cinnamon and cassia are brought from the remotest parts of the world. They are carried in boats of reeds, without rudders, sails, or oars, propelled only by human courage and the monsoon winds. The pepper that Rome consumes in such quantity comes from India, but the cloves and nutmeg originate from islands even further east, of which we know very little. The drain of gold from Rome to pay for these luxuries amounts to 100 million sesterces annually.",HIGH,roman,CONSENSUS,4,Pliny explicitly distinguishes cloves/nutmeg from Indian pepper as coming from further east = Maluku. 100M sesterces = massive economic significance. Rackham/Loeb standard.
TAM-007,TAMIL,Pattinappalai — Kaveripattinam port,Kadiyalur Uruttiran Kannanar,"Pattinappalai, tr. Subrahmanian 1966; Zvelebil 1973",Tamil,150,~2nd century CE (Sangam period),"The ships of the Yavana [foreign/Greek/Roman] merchants come to the port of Puhar [Kaveripattinam] laden with gold and depart laden with pepper and fine muslin. In the harbour lie vessels from every nation. The warehouses are filled with goods from distant lands: sandalwood and camphor from the islands beyond the sea, coral from the western ocean, silk from the north. The streets of Puhar ring with the speech of many tongues.",HIGH,tamil,CONSENSUS,4,Sangam poetry describes Kaveripattinam as cosmopolitan port. 'Islands beyond the sea' = Nusantara. Camphor = diagnostic Nusantaran product.
TAM-008,TAMIL,Maduraikkanji — Madurai market spices,Mangudi Maruthanar,"Maduraikkanji, tr. Subrahmanian 1966; Zvelebil 1973:96-98",Tamil,100,~1st-2nd century CE (Sangam period),"In the great market of Madurai, one finds goods from every quarter. There is pepper from the hills, cardamom from the forests, and sandalwood from the mountains. The merchants who come from across the eastern sea bring camphor and cloves that fill the air with fragrance. Precious gems from the island peoples are displayed alongside Roman gold coins and Chinese silk. The bazaar never sleeps, for trade continues by torchlight through the night.",HIGH,tamil,CONSENSUS,4,"Sangam poetry confirms Nusantaran products (camphor, cloves) reaching Tamil markets. Roman coins in Tamil Nadu = archaeologically verified."
TAM-009,TAMIL,Silappadikaram — Merchant voyages,Ilango Adigal,"Silappadikaram, tr. Parthasarathy 1993 (Penguin); Danielou 1965",Tamil,200,~2nd-5th century CE (debated),"Kovalan was a merchant of Puhar whose ships sailed to the islands of the eastern sea. He traded in gold, gems, and aromatic substances. The ships of Puhar were known in every port from Lanka to the islands where camphor trees grow as tall as temple towers. The sailors knew the monsoon winds and could navigate by the stars across the open ocean. Many a fortune was made and lost on these voyages to the fragrant islands.",HIGH,tamil,PROBABLE,3,Silappadikaram = Tamil epic. Merchant voyages to 'camphor islands' = Nusantara. Date debated. Parthasarathy/Penguin accessible translation.
