ref_id,tradition,source_text,author,citation,language,date_ce,date_label,passage_text,nusantara_relevance,independence_group,scholarly_consensus,n_entities,notes
PER-002,PERSIAN,Hudud al-Alam — Islands of gold and camphor,Anonymous (982 CE),"Hudud al-Alam, tr. Minorsky 1937:59-61",Persian,982,982 CE,"Among the islands of the eastern sea is the island called Ramni [Sumatra], which is the largest. On it are found mines of gold and trees that produce camphor of the finest quality. The people worship fire and idols. Another island, Fansur [Barus], is famous above all others for its camphor, which is worth more than gold in the markets of Baghdad and Basra.",HIGH,persian,CONSENSUS,3,Fansur = Barus. Fansuri camphor was the most prized variety in the Islamic world. Minorsky 1937 standard. Separate independence group from Arabic.
CHN-017,CHINESE,Songshi (History of Song) — Srivijaya tribute,Tuo Tuo et al. (compiled 1345 CE),"Songshi 489, tr. Groeneveldt 1876:65-67",Classical Chinese,990,990-1028 CE (Song embassies),"Sanfoqi [Srivijaya] sent tribute in the third year of Chunhua [990 CE]. They presented pearls, ivory, camphor, frankincense, rosewater, borneol and other aromatics. Their ships are very large, carrying several hundred men. They control the passage between east and west.",HIGH,chinese,CONSENSUS,4,Song dynasty records of Srivijaya tribute missions. Independent of Tang records.
CHN-027,CHINESE,Song Shi (History of Song) — She-po/Java,Toqto'a (compiled 1345 CE),"Song Shi 489, tr. Groeneveldt 1876:15-17",Classical Chinese,992,992 CE (Song dynasty tribute record),"The kingdom of She-po [Java] sent tribute in the third year of Chunhua [992 CE]. Their envoy presented ivory, rhinoceros horn, pearls, camphor, cloves, sandalwood, pepper, and cotton cloth. The memorial stated that the kingdom of She-po controls the islands of the southern sea and that the Maharaja rules over fifteen dependent states.",HIGH,chinese,CONSENSUS,4,Song Shi tribute records give detailed commodity lists. 15 dependent states = Java's thalassocratic claims. Groeneveldt translation standard.
LNG-011,LINGUISTIC,Javanese stratigraphic/geological vocabulary,Robson & Wibisono 2002; Pigeaud 1938,"Javanese-English Dictionary (Periplus); Pigeaud, Javaans-Nederlands Woordenboek (Wolters)",Javanese (Modern and Old),1000,10th c CE onward (attested),"Modern and Old Javanese preserve a rich indigenous vocabulary for geological phenomena: wedhi 'sand/volcanic sand', watu 'stone/rock' (< PMP *batu), lemah 'earth/soil' (replacing PAN *taneq), lahar 'volcanic mudflow' (the source of the international geological term), awu 'ash' (including volcanic ash), and gunung geni 'fire mountain'. Pigeaud (1938) documents the compound tanahing gunung 'mountain land' in agricultural contexts specifically denoting fertile volcanic soil. The term lahar, now adopted into English and used internationally by volcanologists, is exclusively Javanese in origin, demonstrating that this society developed specialized vocabulary for volcanic processes unknown in the Sanskrit lexicon.",HIGH,linguistic,CONSENSUS,4,"VOLCARCH CRITICAL: Javanese geological vocabulary is entirely indigenous (no Sanskrit loans), proving independent observation of volcanic processes. 'Lahar' entering international science is the strongest evidence."
CHN-028,CHINESE,Song Shi — San-fo-qi (Srivijaya) late period,Toqto'a (compiled 1345 CE),"Song Shi 489, tr. Groeneveldt 1876:62-65",Classical Chinese,1017,1017 CE (Song dynasty),San-fo-qi [Srivijaya] sent a mission in the second year of Tianxi [1017 CE] reporting that the Chola kingdom had attacked them. The envoy requested the Emperor's intervention. San-fo-qi said their port city had been raided and many merchants killed. The emperor sent a letter of condolence and diplomatic gifts but did not commit military aid.,HIGH,chinese,CONSENSUS,3,Chinese corroboration of Chola invasion of Srivijaya (~1025 CE). Cross-validates Tanjore inscription. Groeneveldt translation.
NUS-011,NUSANTARAN,Tanjore inscription — Rajendra Chola's conquest,Rajendra Chola I (royal prasasti),"South Indian Inscriptions II, no. 21; Nilakanta Sastri 1949:210-218","Tamil (found in Tamil Nadu, about Nusantara)",1030,"~1025 CE (campaign), inscribed ~1030 CE","Having dispatched many ships in the midst of the rolling sea, and having caught Sangrama-vijayottungavarman, the king of Kadaram [Srivijaya], together with the elephants in his glorious army, he [Rajendra] took the large heap of treasures which that king had rightfully accumulated. He conquered Srivijaya, Pannai, Malaiyur, Mayirudingam, Ilangasogam, Mappappalam, Mevilimbangam, Valaippanduru, Talaittakkolam, Madamalingam, Ilamuridesam, Manakkavaram, and Kadaram.",HIGH,nusantaran,CONSENSUS,5,13 Nusantaran polities conquered by Chola navy ~1025 CE. Cross-validates Song Shi (CHN-028). Nilakanta Sastri 1949 definitive study.
ARB-023,ARAB,"al-Biruni — Kitab al-Hind, islands beyond India",Abu Rayhan al-Biruni (1030 CE),"Kitab al-Hind (Tahqiq ma li'l-Hind), tr. Sachau 1888, vol. I:202-210",Arabic,1030,1030 CE,"Al-Biruni, writing from his extensive knowledge of Indian geography and astronomy, notes that beyond the coasts of India lie islands stretching toward China. He reports that Indian geographers call the largest island Yavadvipa [Java] and that it produces gold and spices in abundance. The sea between India and these islands is navigated using the monsoon winds, which blow from the southwest in summer and from the northeast in winter. Al-Biruni calculates the longitude of the easternmost known islands and concludes that they lie at a distance of approximately sixty degrees east of Baghdad, a remarkably accurate estimate.",HIGH,arab,CONSENSUS,4,al-Biruni = greatest medieval scientist. His longitude estimate for eastern islands is impressively accurate. Sachau 1888 remains standard translation. Independent of other Arab geographers.
NUS-020,NUSANTARAN,Kakawin Arjunawiwaha — Penanggungan as sacred mountain,Mpu Kanwa (1035 CE),"Arjunawiwaha, ed. Poerbatjaraka 1926; tr. Robson 2008 (KITLV)",Old Javanese,1035,1035 CE (court of Airlangga),"Mpu Kanwa's Arjunawiwaha, composed at the court of King Airlangga, describes the hero Arjuna's meditation on Mount Indrakila, identified by Javanese tradition with Penanggungan. The mountain is depicted as the abode of celestial beings, its slopes covered with hermitages and sacred springs. The poet writes: 'The peak of the mountain pierced the clouds, wreathed in mist and divine radiance. From its heights one could see the entire island spread below, the rice fields green as emeralds, the rivers silver threads winding to the sea.' Archaeological surveys have confirmed over 80 candi on Penanggungan's slopes, the densest concentration of temples on any single volcano in Java.",HIGH,nusantaran,CONSENSUS,4,VOLCARCH: Penanggungan = most temple-dense volcano in Java. Kakawin sacralizes the volcanic landscape. 80+ candi = taphonomic concern (many buried/damaged). Robson 2008 latest translation.
NUS-017,NUSANTARAN,Pucangan inscription (Calcutta Stone) — Airlangga,Court of Airlangga,Kern 1917; Poerbatjaraka 1941; de Casparis 1975,Old Javanese and Sanskrit,1041,1041 CE (Saka 963),"When King Dharmawangsa was performing the wedding feast, the enemy attacked from the east. The palace was burned and many nobles perished. The young prince Airlangga fled into the forest. For years he lived among hermits on the mountain slopes. Then he gathered an army and reconquered the kingdom, restoring order and rebuilding the temples that had fallen into ruin. He divided his realm into two: Janggala and Kediri.",HIGH,nusantaran,CONSENSUS,4,Airlangga prasasti. 'Temples fallen into ruin' = taphonomic burial already occurring by 11th c. Division into Janggala/Kediri = key political event.
PER-003,PERSIAN,Zayn al-Akhbar — Eastern islands,"Gardizi (Abu Said, ~1050 CE)","Zayn al-Akhbar, tr. Martinez 1982 (partial); Bosworth 2011",Persian,1050,~1050 CE,"The islands beyond India are exceedingly wealthy. The greatest is Zabaj, whose ruler commands a navy that controls the sea passage. His treasury contains more gold than any other king. The island produces cloves, nutmeg, and camphor, which are carried by merchants across the Indian Ocean to the lands of Islam. The people of these islands are brave sailors who navigate by the stars.",HIGH,persian,PROBABLE,3,Gardizi compiled from earlier sources independently of Arabic tradition. Star navigation = Austronesian expertise.
IND-S04,INDIAN_SANSKRIT,Kathasaritsagara (Ocean of Streams of Story),Somadeva,"Kathasaritsagara, Lambaka 1-18 (Penzer ed.)",Sanskrit,1070,"~1070 CE (based on earlier Brihatkatha, ~5th c.)","Multiple stories describe merchants sailing to Suvarnadvipa and the islands of the eastern sea. Includes tale of a merchant who sails to Kataha (Kedah) and proceeds to the spice islands. Rich descriptions of camphor, sandalwood, cloves, and gold trade.",HIGH,indian,CONSENSUS,4,Late composition but based on much earlier Brihatkatha (~5th c. CE). Provides detailed mercantile knowledge of SE Asian trade.
IND-S07,INDIAN_SANSKRIT,Kathasaritsagara — Maritime adventures,Somadeva,"Kathasaritsagara, tr. Tawney 1880-1884",Sanskrit,1070,~1070 CE (compiled from older tales),"The merchant Sanudasa embarked on a great ship with five hundred merchants and sailed to Suvarnadvipa [Gold Island]. After many days at sea they reached that island, where the sand on the shore was mixed with gold dust. They traded for precious stones, camphor, and cloves.",HIGH,indian_sanskrit,PROBABLE,5,Literary text but reflects real trade knowledge. Cloves + camphor = specifically Nusantaran products.
IND-S10,INDIAN_SANSKRIT,Kathasaritsagara — Suvarnadwipa maritime tales,"Somadeva (~1070 CE, adapting Gunadhya's Brhatkatha)","Kathasaritsagara, tr. Tawney 1880-84 (revised Penzer 1924), vol. I",Sanskrit,1070,"~1070 CE (Somadeva), stories possibly older","The merchant Sanudasa set forth in a great ship to the islands of Suvarnadwipa, the Island of Gold. After many adventures at sea, where his ship was tossed by storms and he encountered strange peoples, he reached an island where the trees bore fruit of gold. The inhabitants traded precious gems, camphor, and fragrant woods. He filled his ship with treasures and returned to India a wealthy man, praising the abundance of the golden islands.",MEDIUM,indian_sanskrit,PROBABLE,3,Kathasaritsagara adapts the lost Brhatkatha of Gunadhya (possibly 1st-3rd c. CE). Maritime tales may preserve older trade knowledge. Tawney/Penzer standard.
ARB-005,ARAB,Nuzhat al-Mushtaq fi Ikhtiraq al-Afaq (The Pleasure of Him Who Longs to Cross the Horizons),al-Idrisi,"al-Idrisi, Nuzhat al-Mushtaq (1154), Section 10 of Climate 1",Arabic,1154,1154 CE,"Most detailed pre-modern geographic description of SE Asia in Arabic: 'The island of Jawa [Java] is very large... it produces rice, coconut, sugar cane, bananas, and camphor of the best quality. Gold is found there in great quantities. The king is very powerful.' Also describes Sumatra, the spice islands, and trade routes.",HIGH,arab,CONSENSUS,3,Late source but highly detailed. Written for Roger II of Sicily. Combines Arab geographical tradition with Ptolemaic framework.
ARB-008,ARAB,al-Idrisi — Zabaj and Komor islands,al-Idrisi,"Nuzhat al-Mushtaq, tr. Jaubert 1836-40",Arabic,1154,1154 CE (compiled for Roger II of Sicily),"The island of Zabaj [Java/Sumatra] is surrounded by a number of other islands. The people are dark-skinned and go about mostly naked. Their kings are powerful and own great fleets. They produce camphor, aloes, cloves, nutmeg, and cardamom. The island has mountains that sometimes emit fire.",HIGH,arab,PROBABLE,5,al-Idrisi mentions volcanic activity! 'Mountains that emit fire' = Java's volcanoes. Directly relevant to VOLCARCH.
ARB-020,ARAB,Nuzhat al-Mushtaq — Sumatra and pepper islands,al-Idrisi (1154 CE),"Nuzhat al-Mushtaq, tr. Jaubert 1836-1840, vol. I",Arabic,1154,1154 CE (written for Roger II of Sicily),"The island of al-Rami [Sumatra] is one of the largest in the sea. It extends from north to south for a great distance. On this island are found camphor trees and gold mines. The inhabitants trade camphor, benzoin, and pepper with merchants from Oman and Siraf. South of al-Rami is the island of Zabaj [Java], which produces even greater quantities of pepper and also exports tin and iron.",HIGH,arab,CONSENSUS,4,al-Idrisi additional entry on Sumatra. Benzoin = Batak highlands exclusive product (Styrax benzoin). Jaubert translation.
ARB-021,ARAB,Nuzhat al-Mushtaq — Spice Islands (Maluku),al-Idrisi (1154 CE),"Nuzhat al-Mushtaq, tr. Jaubert 1836-1840, vol. I; Tibbetts 1979",Arabic,1154,1154 CE,"Beyond Zabaj to the east are islands where cloves and nutmeg grow. These islands are small and the people few. The clove tree resembles the olive tree in its leaves. The cloves are the flower buds, gathered before they open. They are dried in the sun until they turn dark. Nutmeg is the fruit of a tree that also yields mace, which is the outer covering of the nut. These spices are found nowhere else in the world.",HIGH,arab,CONSENSUS,4,al-Idrisi's description of clove/nutmeg harvesting from Maluku. 'Found nowhere else in the world' = geographic exclusivity key for trade analysis.
ARB-022,ARAB,Nuzhat al-Mushtaq — Waqwaq islands,al-Idrisi (1154 CE),"Nuzhat al-Mushtaq, tr. Jaubert 1836-1840; Tibbetts 1979:41-43",Arabic,1154,1154 CE,"Beyond the eastern islands are the lands called Waqwaq, which are the furthest known islands. The people there have gold in such abundance that they make the chains for their dogs and the collars for their monkeys of gold. They export gold, ebony, and the skins of panthers. Some say these are the same as the islands where birds of paradise are found, whose feathers are prized above all ornaments.",HIGH,arab,CONTESTED,4,"Waqwaq identification debated (Japan, Philippines, Papua). Birds of paradise feathers = eastern Nusantara. Tibbetts 1979 discusses the identification."
CHN-023,CHINESE,Lingwai Daida — Javanese ships,Zhou Qufei (1178 CE),"Lingwai Daida, tr. Netolitzky 1977",Classical Chinese,1178,1178 CE (Song dynasty),"The ships of Shepo [Java] are the largest in the southern seas. They can carry six to seven hundred people. They are steered with a single rudder at the stern. The hull is made of thick planks joined without iron nails, using only wooden dowels and plant fiber cords. These ships trade to Sanfoqi [Srivijaya] and China.",HIGH,chinese,CONSENSUS,4,Key evidence for Nusantaran shipbuilding technology. Sewn-plank without nails = Austronesian tradition.
ARB-024,ARAB,"Yaqut — Mu'jam al-Buldan, Java entry",Yaqut ibn Abdallah al-Hamawi (1224 CE),"Mu'jam al-Buldan, ed. Wüstenfeld 1866-73, vol. II; tr. (partial) in Tibbetts 1979",Arabic,1224,1224 CE,"Yaqut's geographical dictionary includes an entry for Zabaj [Java]: 'Zabaj is a great island in the eastern sea, also called the Queen of Islands. It is the source of camphor, cloves, aloes-wood, nutmeg, and many other spices. The ruler of Zabaj is among the wealthiest kings in the world. His treasury is said to contain more gold than any other monarch. The island has high mountains, some of which produce fire, and the soil between the mountains is exceedingly fertile. Ships from China, India, and the lands of Islam trade there regularly.'",HIGH,arab,CONSENSUS,4,VOLCARCH: Yaqut independently records fire mountains + fertile soil in Java. His dictionary compiled from diverse sources. Wüstenfeld critical edition; Tibbetts 1979 analysis.
CHN-015,CHINESE,Zhufanzhi (Description of Foreign Peoples) — Java,Zhao Rugua (1225 CE),"Zhufanzhi, tr. Hirth & Rockhill 1911:75-82",Classical Chinese,1225,1225 CE (Song dynasty trade gazetteer),"The kingdom of Shepo [Java] has four prefectures. The soil is rich and the people numerous. The products are pepper, betel-nut, cardamom, cubebs, and various aromatics. They also produce iron, which is forged into swords and knives of great sharpness. Ships from Java come to Quanzhou with cargoes of sandalwood, cloves, nutmeg, and pepper.",HIGH,chinese,CONSENSUS,6,Zhao Rugua was Superintendent of Maritime Trade at Quanzhou. Primary source for Song-Java trade.
CHN-016,CHINESE,Zhufanzhi — Borneo (Boni),Zhao Rugua,"Zhufanzhi, tr. Hirth & Rockhill 1911:155-158",Classical Chinese,1225,1225 CE,"Boni [Borneo/Brunei] produces camphor of the finest quality, the genuine longyan [dragon's brain] camphor. The camphor trees grow wild in the mountains. When the trunk is split open the camphor is found in the crevices. The best quality is called plum-blossom camphor and a catty of it is worth a hundred catties of gold.",HIGH,chinese,CONSENSUS,3,Key evidence for Nusantaran camphor trade. Camphor is exclusively from Sumatra/Borneo Dryobalanops trees.
CHN-030,CHINESE,Zhufanzhi — Borneo (Po-ni),Zhao Rugua (1225 CE),"Zhufanzhi, tr. Hirth & Rockhill 1911:155-159",Classical Chinese,1225,1225 CE (Southern Song),"The country of Po-ni [Brunei/Borneo] can be reached by sailing south from Champa for about forty-five days. The country produces camphor of the finest quality, called plum-blossom camphor, which is found in the crevices of old trees. They also export beeswax, lakawood, and civet. The camphor of Po-ni is considered superior to all other camphor in the world.",HIGH,chinese,CONSENSUS,3,Zhao Rugua was superintendent of maritime trade at Quanzhou. Hirth & Rockhill 1911 is the standard translation. 'Plum-blossom camphor' = Borneo camphor premium.
CHN-031,CHINESE,Zhufanzhi — Palembang (San-fo-qi market),Zhao Rugua (1225 CE),"Zhufanzhi, tr. Hirth & Rockhill 1911:60-67",Classical Chinese,1225,1225 CE,"San-fo-qi [Srivijaya/Palembang] is the most important trading port of the southern seas. It controls the strait through which all ships must pass. The country produces no goods of its own, but merchants from Arabia, India, and China gather there. Its warehouses are filled with pepper, frankincense, rosewater, camphor, sandalwood, and ivory, all brought from other lands. The king levies a tax on every vessel that passes.",HIGH,chinese,CONSENSUS,4,Key evidence for Srivijaya as entrepot not producer. Zhao Rugua describes the strait-control economic model.
CHN-032,CHINESE,Zhufanzhi — Pepper trade of She-po (Java),Zhao Rugua (1225 CE),"Zhufanzhi, tr. Hirth & Rockhill 1911:75-83",Classical Chinese,1225,1225 CE,"The country of She-po [Java] produces pepper in great abundance. The pepper vines are cultivated on frames in the manner of grapes. The people also produce fine cotton textiles, iron work of excellent quality, and arrack distilled from palm sap. The annual export of pepper exceeds forty thousand loads carried in ships to China, India, and the Arab lands.",HIGH,chinese,CONSENSUS,4,"Zhao Rugua on Java's pepper and iron exports. 40,000 loads = massive scale. Iron quality noted = precursor to keris tradition."
ARB-025,ARAB,"al-Qazwini — Aja'ib al-Makhluqat, volcanic islands",Zakariya al-Qazwini (1283 CE),"Aja'ib al-Makhluqat wa Ghara'ib al-Mawjudat, ed. Wüstenfeld 1848-49; tr. (partial) Ethé 1868",Arabic,1283,1283 CE,"Al-Qazwini, in his cosmography of wonders, describes the islands of the eastern sea: 'Among the islands of Zabaj [Java] and its dependencies are mountains that throw forth fire and molten rock. The people who live near these mountains have learned to read the signs of the earth. When the ground trembles and the wells turn hot, they know that the mountain will soon vomit its fire, and they flee to safety. After the fire subsides, they return and plant their crops in the ash-covered fields, which yield abundantly. It is one of the wonders of God's creation that destruction and fertility should come from the same source.'",HIGH,arab,PROBABLE,4,VOLCARCH CRITICAL: al-Qazwini explicitly describes indigenous volcanic early-warning systems and the hazard-fertility paradox. Most detailed medieval Arab account of Nusantaran volcanism.
EUR-001,EUROPEAN,Marco Polo — Java the Greater,Marco Polo (via Rustichello),"Il Milione, tr. Yule & Cordier 1903, Book III",Italian/French,1292,1292 CE (personal observation),"Java is the greatest island in the world, having a compass of some three thousand miles. The people are idolaters. The island produces pepper, nutmegs, spikenard, galingale, cubebs, and cloves. There is great trade carried on with these products. The Great Khan never succeeded in conquering this island.",HIGH,european,CONSENSUS,5,Marco Polo's account of Java. Whether he visited or gathered information secondhand is debated.
EUR-002,EUROPEAN,Marco Polo — Java the Lesser (Sumatra),Marco Polo,"Il Milione, tr. Yule & Cordier 1903, Book III Ch. 9-12",Italian/French,1292,1292 CE,When you sail from Champa 1500 miles in a south-easterly direction you come to a very large island called Java the Less [Sumatra]. There are eight kingdoms on it. The people of Ferlec [Perlak] have been converted to the law of Mahomet. In Basma [Pasaman] there are wild elephants and unicorns [rhinoceros].,HIGH,european,CONSENSUS,4,Marco Polo stayed five months on Sumatra in 1292. Details multiple kingdoms.
CHN-029,CHINESE,Yuan Shi (History of Yuan) — Mongol expedition to Java,Song Lian (compiled 1370 CE),"Yuan Shi 210, tr. Groeneveldt 1876:23-30",Classical Chinese,1293,1293 CE (Mongol naval expedition),"In the thirtieth year of Zhiyuan [1293 CE], the emperor dispatched Shi Bi, Gao Xing, and Yike Mese with a fleet of one thousand ships and twenty thousand troops to punish the kingdom of Java. They landed at Tuban and advanced inland. The prince Raden Vijaya initially submitted but then turned against the Mongol forces, who suffered many casualties from the heat and jungle terrain and were forced to withdraw.",HIGH,chinese,CONSENSUS,4,Yuan Shi account of the 1293 Mongol invasion of Java. Raden Vijaya exploited the invasion to found Majapahit. Groeneveldt translation.
ARB-019,ARAB,Nukhbat al-Dahr — Eastern islands cosmography,"al-Dimashqi (Shams al-Din, d. 1327)","Nukhbat al-Dahr, tr. Mehren 1874:150-155",Arabic,1300,~1300 CE,"In the eastern sea beyond India lie the islands of al-Rami [Sumatra], which produces camphor and gold, and al-Zabaj [Java], the greatest of the islands. Java has mountains that reach to the clouds, some of which throw forth fire. The soil is so rich that plants grow without cultivation. The people build great temples of stone, some of which rival the buildings of ancient nations. They worship images carved in stone.",HIGH,arab,PROBABLE,4,VOLCARCH relevant: fire mountains + stone temples in same passage. al-Dimashqi compiled from earlier sources. Mehren 1874 standard edition.
PER-007,PERSIAN,"Wassaf — Tarikh-i Wassaf, Java gold trade",Shihab al-Din Abdallah Wassaf (1300 CE),"Tarikh-i Wassaf, tr. (partial) Hammer-Purgstall 1856; Aubin 1975",Persian,1300,~1300 CE (completed first volume),"Wassaf, court historian of the Ilkhanate, describes Java in connection with the Mongol expedition: 'The island of Jawah is renowned as the richest land in all the eastern sea. Its gold mines yield metal of the purest quality. The pepper of Java is exported to every land. The king rules from a palace in the interior, surrounded by mountains from which smoke and fire rise continually. The Javanese people are brave warriors who defeated the army of the Great Khan with cunning and valor. Their land produces such abundance that even after war and destruction, the fields recover within a single season.'",HIGH,persian,PROBABLE,4,VOLCARCH: Wassaf records fire mountains + rapid agricultural recovery after destruction = volcanic resilience. Independent Persian account complementing Chinese Yuan Shi.
PER-006,PERSIAN,"Rashid al-Din — Jami al-Tawarikh, Mongol invasion of Java",Rashid al-Din Hamadani (1307 CE),"Jami al-Tawarikh, tr. Thackston 1998-99 (Sources of Oriental Languages & Literature 45)",Persian,1307,1307 CE (written ~1300-1307),"Rashid al-Din records the Mongol expedition against Java in 1293: 'The Great Khan sent an army by sea to punish the king of Java who had insulted his envoy. The fleet consisted of many ships carrying soldiers and horses. When they reached the coast of Java, they found a land of great fertility with rice fields extending as far as the eye could see. The mountains in the interior were very high and some emitted smoke. The Javanese prince at first feigned submission but then turned on the Mongol forces with a great army, killing many and forcing the rest to retreat to their ships.'",HIGH,persian,CONSENSUS,4,VOLCARCH: Persian independent account of Mongol Java invasion mentioning volcanic mountains. Cross-validates Yuan Shi (CHN-029). Thackston 1998-99 complete translation.
CHN-037,CHINESE,Wenxian Tongkao — Comprehensive Nusantara entries,Ma Duanlin (1317 CE),"Wenxian Tongkao 332, tr. Hervey de Saint-Denys 1876-83 (partial)",Classical Chinese,1317,1317 CE (completed; sources span 7th-13th c),"Ma Duanlin's encyclopaedia systematically compiles earlier dynastic records on foreign peoples. For She-po [Java], he notes that the country has a double rice harvest, produces the finest pepper, and that its king's palace is roofed with copper tiles. The land has many mountains from which smoke perpetually rises, and after heavy rains the rivers carry black sand from these mountains. The people are skilled in iron-working and their warriors carry daggers with distinctive wavy blades. Ships from China trade porcelain and silk for pepper and sandalwood.",HIGH,chinese,CONSENSUS,4,VOLCARCH: 'smoke from mountains' + 'black sand from mountains after rain' = volcanic tephra and lahar deposits. Ma Duanlin compiles but adds systematic organization.
EUR-003,EUROPEAN,Odoric of Pordenone — Java,Odoric of Pordenone,"Relatio, tr. Yule (Cathay and the Way Thither) 1866",Latin,1321,~1321 CE (personal visit),"I came to an island called Java, which has a circuit of more than three thousand miles. The king of the island has a great palace with a roof of gold. There grow all manner of spices: pepper, nutmegs, camphor, and all the best kinds of spices. The people are of very great stature.",HIGH,european,CONSENSUS,4,Franciscan friar who visited Java ~1321. Independent of Marco Polo.
CHN-033,CHINESE,Daoyi Zhilue — Long-ya-men (Dragon's Tooth Strait),Wang Dayuan (1349 CE),"Daoyi Zhilue, tr. Rockhill 1915; Ptak 2004",Classical Chinese,1330,~1330 CE (personal voyage),Long-ya-men [Dragon's Tooth Strait] is at the tip of a promontory where two rocks stand like dragon's teeth at the mouth of the strait. Ships from the western ocean must pass through this gate to reach the eastern seas. The men of this place are pirates who sometimes rob passing ships. Nearby is a settlement called Banzu [Pancur] where the people trade in hornbill casques and tin.,HIGH,chinese,PROBABLE,4,"Wang Dayuan traveled twice (1330, 1337). Eyewitness. Long-ya-men = earliest Chinese reference to Singapore area. Ptak 2004 standard translation."
CHN-034,CHINESE,Daoyi Zhilue — Majapahit (Ma-zha-ba-yi),Wang Dayuan (1349 CE),"Daoyi Zhilue, tr. Rockhill 1915; Ptak 2004",Classical Chinese,1330,~1330 CE,"The kingdom of Ma-zha-ba-yi [Majapahit] is the most powerful state in the eastern sea. Its capital is surrounded by walls of red brick. The king commands a vast fleet. The people are skilled metalworkers who forge excellent weapons. They trade pepper, sandalwood, and birds of paradise plumage. Every year many Chinese junks visit to trade porcelain and silk for spices.",HIGH,chinese,CONSENSUS,4,Wang Dayuan eyewitness of Majapahit at its peak. Red brick = confirmed at Trowulan. Birds of paradise = eastern Nusantara trade network.
CHN-039,CHINESE,Daoyi Zhilue — Banjarmasin/Borneo details,Wang Dayuan (1349 CE),"Daoyi Zhilue, tr. Rockhill 1915; Su Jiqing 1981 annotated ed.",Classical Chinese,1330,~1330 CE (personal voyage),"The country of Banjarmasin is on the great island of Borneo, reached by sailing south from Champa. The land is flat along the coast but mountainous in the interior. The rivers are wide and carry timber from the forests. The people collect camphor and diamonds from the interior mountains. They also gather bird's nests from caves on coastal cliffs, which are prized delicacies in China. The ruler taxes all trade passing through the river mouth. Chinese merchants have established warehouses here and trade iron pots and ceramics for forest products.",HIGH,chinese,CONSENSUS,4,Wang Dayuan eyewitness on Banjarmasin. Diamonds + camphor + bird's nests = distinctive Borneo commodity triad. Su Jiqing 1981 critical Chinese edition.
PER-004,PERSIAN,Nuzhat al-Qulub — Javanese kingdoms,Hamd Allah Mustawfi (1340 CE),"Nuzhat al-Qulub, tr. Le Strange 1919:253-254",Persian,1340,1340 CE,"The island of Java is said to be the most fertile in the world. It has many mountains, some of which produce fire and smoke continually. The land between the mountains is planted with rice, which yields abundantly. The island produces pepper in greater quantity than any other country. The people are said to be skilled in the making of iron weapons, especially a dagger called kris, which has a wavy blade.",HIGH,persian,PROBABLE,4,VOLCARCH: fire mountains + fertile volcanic soil in same passage. Earliest known non-Javanese reference to kris. Le Strange 1919 standard.
PER-005,PERSIAN,Nuzhat al-Qulub — Sumatra and camphor,Hamd Allah Mustawfi (1340 CE),"Nuzhat al-Qulub, tr. Le Strange 1919:252",Persian,1340,1340 CE,"The island of Sumatra, called Lamri by the Arabs, is very large and mountainous. On the western coast is the port of Fansur, famous for its camphor. The camphor of Fansur is so excellent that it is named after the town. The eastern coast faces the island of Java across a narrow strait. The people of the coast have accepted Islam, but those of the interior remain idolaters.",HIGH,persian,CONSENSUS,3,Confirms Fansur/Barus as camphor capital. Coast/interior Islamic divide = Islamization pattern.
EUR-005,EUROPEAN,Ibn Battuta — Sumatra (Jawi),Ibn Battuta,"Rihla, tr. Gibb 1929-2000, vol. IV",Arabic,1346,1345-1346 CE (personal visit),"We came to the country of Jawi [Sumatra], from which camphor, aloes, cloves, and areca-nuts take their name [jawiyya]. The sultan al-Malik al-Zahir was a most illustrious sultan who loved theological debate. I remained his guest for fifteen days, and then he furnished me with supplies and a junk to continue to China.",HIGH,arab,CONSENSUS,4,Ibn Battuta's personal visit to Islamic Sumatra. Eyewitness of 14th century Nusantara.
ARB-017,ARAB,Tuhfat al-Nuzzar (Rihla) — Java in detail,Ibn Battuta (1355 CE),"Rihla, tr. Gibb & Beckingham 1994, vol. IV:876-882",Arabic,1346,1345-1346 CE (personal visit),"From Mul Jawa [Sumatra] I sailed to the land of Jawa [Java]. We traveled for thirty-five days along the coast. The country is rich beyond measure in rice, coconut, and all kinds of spices. I saw cloves drying in the sun on mats spread along the roadside. The sultan of Java is an infidel but treats Muslim merchants with respect. In the market I found Chinese porcelain, Indian cotton, and Arab frankincense traded freely.",HIGH,arab,CONSENSUS,4,Ibn Battuta eyewitness of Java. Gibb & Beckingham is definitive English translation. Cloves on mats = agricultural processing detail.
ARB-018,ARAB,Tuhfat al-Nuzzar — Samudra-Pasai court,Ibn Battuta (1355 CE),"Rihla, tr. Gibb & Beckingham 1994, vol. IV:872-876",Arabic,1346,1345 CE (personal visit),"The sultan of Samudra [Samudra-Pasai] is al-Malik al-Zahir, a follower of the Shafi'i school. He delights in holding theological debates with visiting scholars. I attended a debate in which Indian and Chinese scholars also participated. The court language is Malay but Arabic is used for religious matters. The palace is built of wood and roofed with palm leaves, in the manner of the country.",HIGH,arab,CONSENSUS,4,Detailed eyewitness of earliest Islamic court in SE Asia. Shafi'i school = foundation of Indonesian Islamic jurisprudence to this day.
